@relation sentimentos

@attribute text string
@attribute feeling {Negativo,Neutro,Positivo}

@data
'haha claro, perdão. tem uma CENA. ai vc grava ela em diferentes PLANOS. Ex: plano geral mostrando o ambiente todo, plano detalhe no rosto do ator, etc. ai geralmente fazemos 3 PLANOS pra cada CENA. e na edição é montado bonitinho isso :) https://t.co/uMS1QcIlTy',Positivo
'A vida é feita de escolhas, ciclos e oportunidades. Aceita que sua vez passou e segue em frente! :)',Positivo
'já tive uma aula do mardock contigo ano passado e te achei muito gente boaa :)))',Positivo
'até quem é de fora do fandom percebe o quanto algumas armys são um nojo em relação ao tae rsrsrsrsrs e tudo isso tem um grande e explícito motivo :D https://t.co/5y9MgrMDtQ',Positivo
'A minha mãe tocou na ferida :))',Positivo
'@TrischGreggio Obrigada :)',Positivo
'@mcanejo São 13h45 ainda mulhé!!!! hahahahahaha. Olha o número de seguidores seus aumentado só por vc escrever isso :))',Positivo
'vai chover para um caralho e eu não trouxe guarda-chuva pra empresa :))))',Positivo
'@Daniela_dcs_ Eu ajudo :))',Positivo
'Alguém quer usar comigo?:) https://t.co/AlKLxg4dkY',Positivo
'Tou sozinha há 1 dia e já fui comprar uma planta :)',Positivo
'De relaxare, seara :) https://t.co/RToeuLfQAt',Positivo
'@laura__baptista Vamos qd quiseres :)',Positivo
'@isavuppin2018 Pena q comi nutella tbm ali mas td bem :)',Positivo
'Estou contente :)',Positivo
'@_MrSilvaa tô assim :p',Positivo
'🐵💛 tens bue piada ahah btw presta mais atenção às aulas :) muito bacano, qualquer coisa diz',Positivo
'Bonito dia! :D https://t.co/dQpqNYE84m',Positivo
'@spycks Em breve a gnt vai divulgar mais detalhes! :D',Positivo
'N tive física, sintam a minha felicidade :)',Positivo
'Todo mundo ta conseguindo me afeta bem aonde dói, valeu seus bosta :)',Positivo
'Inclusive não fiz questão nem de ir dar oi pq pra mim é tudo racista/machista/homofobico igual :)',Positivo
'@michellefgrb Das Pena :)',Positivo
'@Intellectroll Bravo :)))',Positivo
'@fcampanuci Sim! Te esperando aqui embaixo. :)',Positivo
'@CurtaVermelha @odedonafrida Adblock. Mas sim, acestream, wtv , etc etc = 0€ :D',Positivo
'Ae gnt se liga no meu header :D',Positivo
'@cosminchera https://t.co/XTuT3WhSHO :)) ai postat-o tu acum ceva timp pe facebook',Positivo
'@Raquelzuca @ogritodowindoh @Winndoh Enquanto ele tem uma página de fãs :)',Positivo
'De 0 a 10 sou 100 paranóica e estou farta :)',Positivo
'João Amoêdo rumo ao debate :) #JoaoCom6 #JoaoNoDebateDaGlobo',Positivo
'Oi @VLTCarioca :) Vocês tem alguma foto do VLT 110, que tem um carro de fórmula 1 do lado (Propaganda)?',Positivo
'Fazer um remake de um filme coreano de 2016 (que por sinal, já é muito legal), não soa como presunção? Algo como  minha versão ficará melhor  ? Já não basta assisti-lo na versão original? Pergunto-lhes... :) https://t.co/m8Il744Gf1',Positivo
'@TheSilkyFeather Pas de soucis :)',Positivo
'me chamem pra tomar sorvete :)',Positivo
'@vantaevil @jiggukletters Minha escola não tem estrutura para isso ainda :p',Positivo
'@ofrances_tuga Então hoje vais dormir p sofá :)',Positivo
'amanda, em quem vc vai votar? Presidente e Governador. Conta aí. — ciro grammys e ratinho jr :P https://t.co/b7harjTEfm',Positivo
'@ThiagoReisDaCo4 Oi, Tiago ... Muito obrigada :D',Positivo
'Tú quer trair os progressistas, @OCriador , feito em “Eloi, Eloi, lamá sabactani?” (Marcos 15: 34), em português: “Meu Deus, meu Deus, por que me desamparaste?” Tô ligado no teu CINISMO/CIRISMO :D',Positivo
'@ruivadesbotada Eu nunca saí :))))',Positivo
'como animar o dia de alguém :) https://t.co/bOiqfokA6p',Positivo
'Dólar caiu :) - R$4,00 às 13:40',Positivo
'@DEKOStrife Sou casual, mas jogo pontualmente. Se tiver psn me ache por lá “bruno_leo_hel”. :)',Positivo
'@JuniorTabanez não to esperando mto do jogo, mas nunca julgo antes de jogar :P',Positivo
'Agora precisava de alguém pra me tirar de casa mas ta fdd :)',Positivo
'Nao vejo a hora de ter o Alexandre Frota (pinto de plástico) como Ministro da Cultura. :D https://t.co/Ynx2aJZayZ',Positivo
'e nem precisa ser aquela coisa pesada e engessada, é só se prevenir antes da semana de avaliações :D',Positivo
'eu vou melhor agora q vc respondeu :) e malz a demora kkkkk ainda por ai? — itiii q fofa, de boas kkk já tinha dormido então perdoa a demora. o q faz aí? https://t.co/MwGFNOEqeW',Positivo
'Pessoal, como todo mundo sabe sou ateu mas nem por isso deixo de saber um pouco sobre religiões. No dogma catolico o papa é indicado por deus, ponte entre o ceu e a terra e é infalivel !!! . Não passem vergonha querendo ensinar biblia pro papa :) da uma vergonha alheia foda',Positivo
'to mais calma que os outros dia da semana, hoje ainda não tive vontade de matar nenhum homem, o que é um bom sinal e você como tá? — ai que bom :) kk mas acho que sua vontade de matar homens passou pra mim, fora isso acho que ta t... https://t.co/YV6tWhvKFl',Positivo
'Tem bué piada eu supostamente só começar a ir às aulas em outubro :)',Positivo
'@verborreia_ @jessssmarques E o que significa esse tanto de nome no meu na sua visão? :P',Positivo
'@melinamanda_ @bdomingoss_ Estou no aguardo de vcs me darem uma do time de vcs, isso sim. :)',Positivo
'🔪🔪 és uma puta :) jk és linda e para de deprimir tanto, estou aqui para tudo',Positivo
'@petramsc O tem sem pisal leta 2007 :) https://t.co/RrpCh1SI4f',Positivo
'Como eu sou legal demais a pessoa confunde o meu  desejo  com amzd, aí eu fico na merda :) https://t.co/bskx2FLiqd',Positivo
'@ASpotify tenho grana pra isso nao :)',Positivo
'YASSSSS🤞🏻 (agora vou falar com os meus pais e rezar para que não me matem :)) https://t.co/IoDMZpd0aR',Positivo
'então acho que não está aparecendo a mesma imagem para nós duas :) https://t.co/Q8hh050VcA',Positivo
'O mesmo policial tentou multar minha tia alegando a mesma coisa, ela foi descer do carro pra olhar, ele disfarçou e deu uma batidinha no capô do carro dizendo q devia ser defeito e voltou a funcionar :) https://t.co/QVaPIiNjNt',Positivo
'@MistikaLoba @MsPeekoni hauahuahuah tá, não é pra tanto.. mas é quase! :D',Positivo
'@forlani Bom dia, @forlani ! Dormi tarde porque fiquei procurando vocês na tabela da Libertadores e não achava nem por decreto! Consegue me ajudar? :)',Positivo
'meu cabelo e minha unha ta crescendoo :))',Positivo
'Twitter oficial do corinthians zoa demais mané, @Cruzeiro devia ser assim :p',Positivo
'oi gente fav no meu fixado :) pf eu fiz com tanto amor',Positivo
'@NCTXUXl @searocm Anjir si xuxl :)',Positivo
'se alguém não me quer ver mais na frente que me diga porque eu não adivinho e tou farta de merdas :)',Positivo
'S9bre o mini bolinho de 2 reais pro meu professor meu outro professor pagou um bolo inteiro pra nossa classe :) ♡♡',Positivo
'Muito bom recomendo :) https://t.co/E4kklUaJ0A',Positivo
'@RitaLobo Tem um  Q  de Bordalo Pinheiro :) muito belo',Positivo
'foo :-) : 0c3f56e6-8f35-41b3-ac5e-017e67dd775b',Positivo
'@nahmadureira Não mexe com quem eu gosto. :)',Positivo
'@dianarbs @SLBenfica nervoso? LOOOOLLLLL isso é se já não estivesse habituado à merda de serviço no site por parte do @SLBenfica :D',Positivo
'eu consegui comer meu almoço inteiro hj :)) pode ser a coisa mais nova do mundo mas to tão orgulhosa de mim mesma',Positivo
'@RicaPerrone Ciro :) nem PT, nem Bolsonaro.',Positivo
'Se eu tivesse um nome tão comprido ia precisar de fazer a escóla primária pelo menos 2Xs só para o decorar e aprender a escrever :p https://t.co/U45OnVV8gg',Positivo
'A parte bolsominion da família tá almoçando aqui em casa e eu vim almoçar no quarto pq n sou obrigada :)',Positivo
'Vou tomar chuva :)',Positivo
'Estou há 2 anos sem falar com a Carolina e tenho saudades dela. Estive montes de tempo sem falar com a Catarina mas não consigo deixar de  gostar  dela. Agora desta bacana? Tou deserta que ela me apareça à frente e que nesse momento, o dia me esteja a correr muito mal mesmo. :)',Positivo
'Conta uma história que você lembre com carinho. — vídeo do truco :) https://t.co/uQ7gGQTltq',Positivo
'@pcyflourish no caso eu sou a gatinha preta :p',Positivo
'É bom a galera lembrar que quando Jesus tava todo lascado na cruz, este aí de baixo o ABANDONOU, feito CIRO quer abandonar o PT que tanto queria pro DREAM TEAM :D Votem no DIABO VERMELHOR, VOTEM #Haddad13 https://t.co/6AUO3Cniht',Positivo
'@CatRoxo ele é um cara mt legal, ao contrário de vc :)',Positivo
'Bom dia homi :) — bom diaaaaaaa, tudo bem com você???? https://t.co/LUumPXznd5',Positivo
'Está tendo uma boa semana? O que você gostaria que acontecesse pra melhorar a sua semana? Boa noite. :) — Eu gostaria que essa semana acabasse https://t.co/doLWBI7mCN',Positivo
'Este sábado faremos a ruta sobre cine de comedia con @espino_alina :) As 10 e media na Alameda de Compostela!!! https://t.co/1yqXIdwZYN',Positivo
'@sembiano @moraesrafael Guga aliciava jogadores de rpg para mestrar para ele :)',Positivo
'Ricas lentejas :)',Positivo
'Imaginem só a minha cara de otária a olhar para ele do tipo “não gosto de pila :)))”',Positivo
'me preparei todo pra sair de casa, perdi meu cartao do banco e bilhete unico :)',Positivo
'@junsguwu @miseasiamore comprei camiseta e moletom lá :)',Positivo
'@_margaridarr e eu o dinheiro dos meus óculos :))',Positivo
'꒰ ♡ ꒱ 𝑖 𝑙𝑙 𝑎𝑙𝑤𝑎𝑦𝑠 𝑓𝑖𝑛𝑑 𝑚𝑦 𝑤𝑎𝑦 𝑏𝑎𝑐𝑘 𝑡𝑜 𝑦𝑜𝑢 ꒰ ♡ ꒱ #김태형 (:̲̅:̲̅:̲̅[̲̅♡]̲̅:̲̅:̲̅:̲̅) #黃旭熙 ↳ » ᶤᵐᵖᵒʳᵗᵃᶰᵗ ˢᵗᵘᶠᶠ . . . ᶜˡᶤᶜᵏ ʰᵉʳᵉ «',Positivo
'eu acho é triste fazer isso com outra pessoa, mas agora que to mais calma percebo que isso só faz a pessoa amadurecer e fico feliz por ter feito parte desse processo, mesmo que ele tenha me feito mal :)',Positivo
'@AulliChollos @filmax Barcelona :)',Positivo
'@chiquitapantera E faz isso. Sempre que escrevo pita numa mensagem (é como chamo à minha sobrinha) o bicho troca uma vogal... :)',Positivo
'@Joviczin nem gosto....mentira levei ban! :)',Positivo
'Mt receio. É por isto que eu nunca me dei ca prenda nenhuma a gajo porque nunca nenhum se mostrou digno disso. N minto é rara a vez q estou apegada a algum e n penso em altas prendas p dar...mas qd tou p ganhar coragem de abrir a carteira fazem merda e acaba tudo como sempre :)) https://t.co/7QzrQehk0g',Positivo
'@panthers_brasil cuidem bem do meu menino :)',Positivo
'pra quem quer assistir o programa do saia justa completo e ver toda discussão sobre a  cura gay  tá aqui o download: https://t.co/rkYMMxLZwb sejam vocês :) https://t.co/RPh0Luxznj',Positivo
'@DEKOStrife Achei muito divertido. Tudo que eu gosto em jogos. História legal, divertido e com espaço pra sair vagando pela cidade :)',Positivo
'O que eu faço quando acordo de mau humor? Levanto cedo, coloco uns vídeos de @kaiooliveiras e fico de boas depois :) xafurdeira de coração @Xafurdaria',Positivo
'Boa Tarde Love Lady Gaga @ladygaga ::). Ksksksksks',Positivo
'fiz o último simulado da minha vida hoje :)',Positivo
'9brigada por deixar eu deitar em voce no rei do show :) — ❤️❤️ :) https://t.co/3bZwtZYnvo',Positivo
'@skrskull Eu sempre tô :)',Positivo
'A ganhar jogos enquanto faço cosplay do @Correia4REAL a fazer de tapete :D https://t.co/teX1m6xEwT',Positivo
'Fui tirar o piercing e não consegui voltar a meter, agora vou pagar mais 10€ para repor :))))))) pq é q sou otario?',Positivo
'@brumauesz Achei isso mais cedo e salvei, ia servir para alguém em alguma hora. :)',Positivo
'@Ivanils86444478 Estará sim :) já foi confirmado aqui: https://t.co/s5iBFQgAdH',Positivo
'obrigada. diga mais, por favor :) https://t.co/DICCn4Udvp',Positivo
'to muito feliz :)',Positivo
'Hoje, dia 27/09/18, os membros @Piscaay, @Dibrimen e @Sxveniing integram oficialmente à staff da AlphaStudiios. Parabéns! Equipe atualizada e pronta para seguir com futuros projetos! :) Piscaay é o novo DONO, Seveniing é o novo ADMINISTRADOR, Dibreman é o novo ADMINISTRADOR. https://t.co/maEcBtAGjU',Positivo
'@trainmaniac Corri 101 vezes em vez de 100 :)',Positivo
'@letsyeah no sai tem como tu controlar a sensibilidade do traço :) na versão mais recente do PS tb dá, mas eu ainda não experimentei ela. Facilita muito a vida!',Positivo
'@purejaem Fiz :) você merece 💕',Positivo
'@eloibighouse Amei Lolo, obrigada :)',Positivo
'@nubank Então vocês bem que poderiam me surpreender :D https://t.co/wST1RAUDLs',Positivo
'@CrissPaiva Tem que melhorar só pra negros, mulheres e homossexuais. Se melhorar pra todo mundo, é fascista :)',Positivo
' Comece a fomentar seus alunos a escutar a boa música e isso vai fazer diferença a médio prazo. Como meu pai dizia, me dê dez minutos de música todos os dias em qualquer veículo de comunicação e eu transformo o mundo.  :) @ O Globo https://t.co/zBQ6gFRpfy',Positivo
'Ainda há 10mins estava sol, agora está a chover torrencialmente :)',Positivo
'Ôeee! :) em Cozinha Pirata https://t.co/ipPcHdc4Va',Positivo
'Todas as fotos que postei da Itália agora foram feitas com o meu celular. Agora descarreguei as fotos da câmera e tenho 1500 fotos pra selecionar e editar. Aguentem mais umas semanas com fotos da Itália então :P',Positivo
'@AlvesMari5 Olha só quem fala :)',Positivo
'Então ner :) https://t.co/1DJhwZCsUz',Positivo
'@fmbpereiraa @_jfma_10 ola amigos, so para avisar que fui hackeado, desculpem estes tweets :))',Positivo
'Fui comprar kebab para o jantar e o gerente ofereceu-me uma bebida :D',Positivo
'Aquela foto do seu insta com a lara, vc tá horrivel, vc tá muito feia — valeu pela sinceridade, eu gostei da foto e ela vai continuar lá :) https://t.co/GP204lUq3D',Positivo
'@leticiaJA_ @_ivojuniorr @luquinha obrigado, vc é muito gentil! :)',Positivo
'Conta uma história que você lembre com carinho. — quando meu pai me empurrou do balanço e eu caí de cara na areia,,, sdds :) https://t.co/dsuiT3dMdf',Positivo
'Vc é a prova que as mulheres do sul são as mais lindas... — Eita 🌝☺️ Obrigada msm :) https://t.co/52b2UgmQR5',Positivo
'@PicininiRenato não tem uma escala de emoji, não existe  emoji máximo .. .se tivesse ia ser exatamente a mesma coisa de nota e não teria propósito nenhum na campanha :P',Positivo
'Conta uma história que você lembre com carinho. — tem várias :) https://t.co/lo6b8Dua66',Positivo
'@carol_jacinto28 Peço desculpa ahahaa mas a conversa depois rendeu :))',Positivo
'@hopebyespos abrigate que te vas a enfermar :)',Positivo
'agr fiquei com ganda urge de fazer as minhas tatuagens :)',Positivo
'A minha tem, nao o ligam para a conta não ser alta :) https://t.co/u5mfdM5x3O',Positivo
'Se alguém como o Magno Malta me acusasse de ter molestado minha filha e me feito mofar numa prisão por 9 meses... sinceramente, eu teria um bom motivo pra praticar coisas ruins que vi em vários filmes :D',Positivo
'minha vó comprou brigadeiro pra mim :))',Positivo
'@ssanctifyy Ai fofa obrigada.. :)',Positivo
'difícil escolher entre as mil fotos q eu tirei :) https://t.co/ScZUGLsoNL',Positivo
'Depois disse que se eu precisar mando msg pra ela q ela vai na loja aos sábados (dia que geralmente eu vou nessa loja) pra me atender! :) Ufa!',Positivo
'@DEKOStrife Gostei bastante. É o Arkhan City do Spider man basicamente. 😂 mas é maneiro o roteiro. :)',Positivo
'Eu tenho um novo passatempo que consiste em chamar bolsominion de mimizento e ser bloqueada por eles :)',Positivo
'por causa deste bocado fiquei constipada :)))',Positivo
'testiramo :)) https://t.co/lePlCyYOYd',Positivo
'@crywheejin Gente babaca é assim mesmo, a gente precisa aprender a ignorar porque a opinião deles é completamente irrelevante A gente tem um péssimo hábito de pesar as críticas muito mais do que os elogios. Mas ao invés de lembrar do que o cara disse, lembra dos elogios que recebeu! :)',Positivo
'@LaurilenePache1 @CleoMarksAlm @PretaGil Tem sim. Muitas! E são elas que nós devemos eleger, mas temos preguiça de pesquisas as PROPOSTAS REAIS de governo. Ao invés disso, nós preferimos ir pela massa absoluta e acreditar em discursos de mudanças radicais que jamais vão acontecer... :)',Positivo
' seu ex fala mal de vc  deve ser um estereótipo que ele criou pro esquecimento. Luz pra ele 💛 no fundo ele sabe o que fui :)',Positivo
'Eh só a partida começar que cai uma chuva DO NADA e cai a internet :)',Positivo
'@maliktapada tudo bem? Eu passei pra minha equipe entrar em contato com o logista pois eles não deram a liberação para o estorno, vamos agilizar esse processo e vamos entrar em contato ta ok? :)',Positivo
'Vc é linda e eu te amo. Bj! — Ahh obgda :) https://t.co/KbFq8mVOio',Positivo
'@jesshmilton @signofddl Oh Jessica Pamela :)',Positivo
