@relation sentimentos

@attribute text string
@attribute sentimento {Negativo,Neutro,Positivo}

@data
'@paulo_pilotti @lalooo @rrtene Ele me usa pra usufruir dos meus memes :((((((',Negativo
'@epanaoroberto o que :(',Negativo
'Quando eu penso que daria pra voltar a caminhar na avenida eu lembro que tenho faculdade pra ir. :(',Negativo
'Ja tou com puta de saudades :(',Negativo
'pensei em fazer algo de um jeito, mas eu to com medo de acharem que eu copiei uma certa pessoa só porque ela faz desse jeito também na au dela :(((',Negativo
'@brendaccarvalho Que tweet, bre?? Ja apagou? :( queria te help',Negativo
'@jminfeminist te entendo :( meus pais apoiam demais esse homem',Negativo
'@emy_eduardaa Me vende uma pq olha eu tb :(',Negativo
'@softlouistx hoje a nossa aula só me deixou mais preocupa :(',Negativo
'SERÁ??!! :( https://t.co/08jfEWRSLv',Negativo
'Que saudade do meu @ :(',Negativo
'@paullabrelaz É muito bom. Vi um videozinho básico. Chega deu vontade de ter aulinhas sobre :(',Negativo
'@Aisha_sayss @22Log1 :( acha sorry',Negativo
'Acordar e perceber que o dia de ontem n foi um pesadelo :(',Negativo
'@pinkhairjiminie obrigada amiga :(',Negativo
'não tem coisa mais triste do que acordar, olhar o celular e não ter um bom dia :(',Negativo
'@ismellycat eu já ouvi falar mas até hoje não assisti :( porém quero muito',Negativo
'@LeMeSaadiii_ Noii.. :(',Negativo
'@esuplicy desculpa que não conseguimos papito :(',Negativo
'Passando muito mau :(',Negativo
'@yVitoor_ @BufaloDesigner podi mi xplicar naum, eu naum intendi :(',Negativo
'Não foi hj que eu vi a menina do Peugeot atravessando a rua :(',Negativo
'@um4_guriia Pena que os professores não pensam assim :(',Negativo
'@CariocaGirl_20 eu nao paro de chorar :(',Negativo
'Triste por ter que fazer as malas :(',Negativo
'@ironspxder pra vc ver :(',Negativo
':( papitow não fica assim https://t.co/FDMMOJf8fr',Negativo
'@wtfzacksrsly Aí que horror :( Pra mim é o mês que os ataques de pânico viraram síndrome e de quebra virou agorafobia também. Obviamente não me recuperei também. Eu já até tinha uma teoria que esse mês tem algo de errado pra mim',Negativo
'@ThiagoSiQueiraF @YouTube Não abre no Canadá :(',Negativo
'eu!!!! sempre que o professor me chamava eu fica ansiosa e nervosa e não fazia as coisas direito :( https://t.co/yOJA3ppKeM',Negativo
'@Nanioak eu nem quero ver como vai ser amanhã no trabalho!! Mas ainda não acabou. To tentando pensar que tá todo mundo junto e que vai acabar tudo bem :(',Negativo
'zero balance :((',Negativo
'@VaiNabar @Keskkwilly O que será que o Lula roubou dele? Deve tá muito pobre mesmo né coitadinhu :(((((',Negativo
'preciso desenhar o jason :(',Negativo
'bar :-( : f12b2d76-8e99-4267-a88e-8efe5405ee91',Negativo
'@Liegi_3lt Mas se eu curso agro tenho que saber que não basta só plantar frutos bons, existem outros fatores &gt;:(',Negativo
'@brentconner_ im a senior :(',Negativo
'@jullisantos eu espero do fundo do coração estar errada pq eu ficaria bem decepcionada :((((',Negativo
'@rosestxjaebum você nunca me incomoda meu amor :( mas me desculpa também, a gente anda distante pq também não gosto de incomodar... eu só sei como se sente e não queria que estivesse assim',Negativo
'R.I.P Ronaldinho :( https://t.co/0JDtwE7xzM',Negativo
'Não tem coisa pior que discutir com o bff por causa de política [8/10 12:41] Cruz ❤: eu aceito perder uma eleição, mas não aceito perder você :( [8/10 12:41] Ribeiro: :/ grr Só faz merda, queria descer a porrada nesse filho da puta',Negativo
'a haeyoon :( q sdd de vc bb',Negativo
'fui ver de novo a foto que eu postei chorando no story e caralho eu to muito sofrida :( fiquei titi outra vez',Negativo
'@johnaraujoc Faz tempo que não tenho um objetivo assim :(',Negativo
'@hstylespure ta muito ruim mo :( falta de ar direto sabe? é muito ruim me chama de bea, de b, de ana, de mo, vida whatever',Negativo
'[8/10 12:41] Pietra Felisbino: to no pique p dieta [8/10 12:41] Pietra Felisbino: agora to focada [8/10 12:42] Nick ❤️: Quero ver se vai durar ksksks [8/10 12:42] Pietra Felisbino: ORRA TA DESACREDITANDO MESMO ENTÃO????? nem minhas amigas botam fé em mim :(',Negativo
'@adnaleticia Sinto muito :( To nessa mistura amarga de sensações horríveis.',Negativo
'eu tô com medo de sair na rua :( não quero ir trabalhar',Negativo
'@kakifetus como tá cm o coracãozinho em ver a camz? queria tanto :(',Negativo
'@tokyoghoulbra Eu não acho em lugar nenhum :(',Negativo
'@taylorsexplicit Faz isso não :-(',Negativo
'mais um dia q vou ficar sem ver meu bb :( obg mãe',Negativo
'@Rhayanel_ Nenhuma mulher em sã consciência, irá se deixar levar numa situação dessa, só para arrancar dinheiro de um homem que acha que tem o poder nas mãos, só por ser milionário. E a vida dela depois disso tudo? Será que mesmo com o dinheiro, isso iria desfazer tudo? Claro que não! :(',Negativo
'To com muitas saudades do meu super melhor amigo :( @weversonfeiller',Negativo
'gente, alguem me da uma carteira da dobra? :(',Negativo
'cara, isso foi aqui e eu tô muito triste :( olha aonde esse fanatismo por político tá levando as pessoas meu deus https://t.co/2yd3fASDpB',Negativo
'@AkceDead @benicioriche @starswithnames Pq momoii? :(',Negativo
'@Lariz0rd os pessoal n ta sabendo organizar os shows :(',Negativo
'Meu namorado chegou de viagem sexta e já viaja amanhã de novo.. bad!! Tomara que ele esteja no dia 27 aqui :(',Negativo
'@crygcf é tão bonitinha quando juntam momentos deles assim com uma música significativa ao fundo :(',Negativo
'eu sou fraca poha :(',Negativo
'@MMLS31 @besnedito Recebi no whats um áudio zoando vendedor de rede que sai do NE e tô mals até agora :(',Negativo
'minha luz :( https://t.co/IndvaARibg',Negativo
'meu carregador já era :(',Negativo
'pelo o que parece essa semana vai ser só desgraça :(',Negativo
'Não tenho forças nem pra comemorar o meu Harry Zinho está entre os melhores do balon d or 2018 ,por causa de ontem :(',Negativo
'@joga_dan Ai Dan que droga, espero que consiga resolver isso... E que não bloqueiem sua conta :(',Negativo
'@592BBH Eu tento, neném. :(',Negativo
'eu amo tanto quando a minha namorada sente a minha falta :(',Negativo
'@Striead Apagaram já? :(',Negativo
'A vitória de Pirro. :(',Negativo
'me arrependi muito de não ter votado no suplicy :( deixei minha mae fazer minha cabeça vei anta demais',Negativo
'ai eu to tão borocochó pra fazer aniversário amanhã :(',Negativo
'@GehCastrox @Suh1Mikaelson :( Já ouvi algo parecido anos atrás. É a pior coisa do mundo.',Negativo
'se ela não ta bem, eu tambem não estou. :(',Negativo
'não vai dar tempo de eu ver irregular :( só quando eu chegar da escola mesmo',Negativo
'a minha aula de história hoje foi a melhor de todas, eu não consigo acreditar que se o bozo ganhar nos vamos perder uma das melhores matérias da vida :(',Negativo
'@Dyyync alguns guris da minha sala falaram isso quando cheguei na aula :(',Negativo
'é dessa intolerância que estamos falando... :( https://t.co/sv70aBh6nl',Negativo
'@taylorsexplicit naooo, adoro te ver na tl :(',Negativo
'francis já tá tão grande anem filhos pq crescem tão rápido :(',Negativo
'@100SUCESSAGY infelizmente o nosso sonho seria o Ciro no segundo turno, o povo realmente não sabe votar :(',Negativo
'Nos vemos no DOPS, companheiros. :( https://t.co/WDFWHf8JVF',Negativo
'@kimxdoyeonz Sei como é... Tem que deixar essas coisas de lado ou tentar resolver. :(',Negativo
'@thaispiazzaw brasil ta é de luto, desde quando haddad é solução de alguma coisa? E aquele q nao pode ser dito mt menos, choremos :(',Negativo
'@gabrielarlnds ja to com saudade :(',Negativo
'meu estado é tão lindo com tanta gente podre :( https://t.co/JfNOYcziMT',Negativo
'hj eh aniver da minha irma :( eu ate pensei em furar a dieta pra comer bolo mas coincidentemente coisas com leite estao me fazendo mal entao...',Negativo
'Saudades do sol :(',Negativo
'@yixiuminn Isso é devastador :(',Negativo
'Necesito fotos :(',Negativo
'@bellsuess @hisvocaIs amiga não da pra ver :(',Negativo
'To meio sem esperança sei lá acho que o Bonoro vai ganhar :( A esperança é que todos que votaram no Ciro, Marina, etc, agora votem no Haddady',Negativo
'vou fingir que n fiquei triste com isso ok :(',Negativo
'@mikaewla vcs sao impossiveis eu nao acredito&gt;:(',Negativo
'eu só queria uma troca de olhares igual moonsun :( https://t.co/TixOB2iWFG',Negativo
'@BarbaraTrintin Eu sofri quando tive que sair :(',Negativo
'@kingspleen olha isso iq :( https://t.co/diICBQw9AA',Negativo
'@FernandaPerrin @camila_asano @taliriapetrone @aureacarolinax @andreiadejesuus @juntas50180 @MonicaFPsol @renatasouzario @malunguinho @dasilvabenedita Pois é! Muito triste :(',Negativo
'@ironkimtae amas não chora :((',Negativo
'@XIUWMINFUCK ei não faça isso meu anjo :(( vc é importante 💗💗💗',Negativo
'Deus conforte cada membro da família da vítima :( #NaoPassarao https://t.co/tmdFW5YE5Q',Negativo
'@ArthurAlberti ah sim, mas nao parece ser uma minoria tao expressiva... pelo menos o odio nas redes ta bem complicado :( com certeza desqualifica o candidato, que, se nao for conivente com esse tipo de comportamento, podia muito bem expressar isso aos eleitores que fazem essas coisas né',Negativo
'@kaskasrs2 @anabeatrixte tem todo o contexto histórico pra essas coisas acontecerem, não é atoa que hitler tentou descer pra áfrica pra caçar os negros impuros :(',Negativo
'@lopeesGaby também fiquei :(',Negativo
'esse edit feriu meu coração :( https://t.co/FNAXPjaFkz',Negativo
'fefe i lobe u with my whole heart :(((( vc é muito meu anjinho que eu quero cuidar e fazer nanar. espero que logo logo a gente se veja de novo pra eu poder te arrastar por são paulo inteira TT &lt;3 https://t.co/YdGprYSPki',Negativo
'@592BBH Muita coisa na cabeça :(',Negativo
'Eu só tava pensando nos meus copos de cerveja na janela, no final eu fui pegar e o pm me maio falando que os copos faziam parte da operação :( https://t.co/gGCHH3NEEv',Negativo
'@Manhereno Eu sou infelizmente :(',Negativo
'@lolaholand boto fe xuxu :( me passa seu wpp na dm, eu td passo as coisas por la',Negativo
'@Guaximila @diefmendes @iahgos que calúnia pro meu teemo &gt;:(',Negativo
'e de ontem para cá ele tá com a cara fechada pro meu lado... :((( https://t.co/d9cKpQsKC3',Negativo
'@ppinkxxz Fomos barradas então :( vamo ver se a menina consegue postar o final pelo menos. Nao queria ter que ir atrás da original pq confunde minha cabeça os nomes',Negativo
'@etapreola @lmjmerak @LVoldeMort01 mt medo :(',Negativo
'@crisrxsales ja tá dando né :(',Negativo
'Tomei essa antitetânica na quinta feira e hoje, segunda, ainda to com o braço dolorido. A injeção em si é de boa, mas depois fica dolorido d+ :(',Negativo
'eu amo muito essa foto tô tristi :(',Negativo
'@amaral83 Sim, concordo demais :(',Negativo
'@MrElDiablo8 Que tragedia :(',Negativo
'mesmo de longe o barulho foi intenso :(',Negativo
'eu realmente criei um leve sentimento pelo Cirinho, to triste :(',Negativo
'@thaliamg eu como kakakakakakakak, melhor que um salgado no intervalo :(',Negativo
'é triste saber que minha mãe vai votar nele :(',Negativo
'@curseofbreno acho q nem vou fantasiada não tive tempo pra ver a roupa :(',Negativo
'@sheisvenus eu ia esse fim de semana no feriadussss, mas cancelei a viagem :( novembro eu devo ir no meu bday',Negativo
'Uma fofa q adora uma família tradicional hihi 🤮 vc já foi melhor — Lamento se você pensa isso :( eu sou o suficiente pra mim e não me importo com sua opinião, sorry https://t.co/2BnQwbL9Ll',Negativo
'@ddoisamores @aluadinhu Nossa que triste :(',Negativo
'Um Bolsonaro em embrião :( https://t.co/XIGc0dew2W',Negativo
'@euTSUDANI @diegocaipira Vamos montar um grupo voltado pra nudes de auto ajuda :(',Negativo
'@_Laversveiler_ ta foda... tenho medo pelo nosso futuro :(',Negativo
'@angeldoown @RDTLadyGaga Também acho :(',Negativo
'@mrqssmoon minha nossa senhora :( como é que tu aguenta miga?',Negativo
'Minha deputada estadual não ganhou :(',Negativo
'Me perguntem algo por favor :(( qualquer coisa :(( https://t.co/UwNE06Hm7j',Negativo
'@kiyotale eu tb ja :( obvio q foi sem querer mass ne foi complicado',Negativo
'Começou :((( https://t.co/Nsnbzj6Flz',Negativo
'@1O6YAMA Para de ser interpretativo, não tô entendendo nada :(',Negativo
'@themanie :( te amo, fica bem',Negativo
'Queria meter fotos no insta com os meus padrinhos, mas a minha madrinha não ficou as fotos :(((((',Negativo
'Como foi o melhor sonho que você já teve? — Quando eu abracei o @travismills, foi o melhor sonho do mundo. Meu sonho abraçar meu ídolo :( https://t.co/UKGr4s81jw',Negativo
'@MeireSouza @DeniseSQ @meaballerina @puma_parda sim, eu vi :(',Negativo
'preciso de proteína :(',Negativo
'@Evelyn_gomes olha eu to bem cansada :(',Negativo
'@wwwmlna é oq mais tem aqui :(',Negativo
'@ohyesjulie @Lugui01 Não dá pra desistir assim não, ele não pode ganhar e temos que fazer o possível. Não dá pra pensar assim que se não ele ganha de vdd :(',Negativo
'uma pena que poucos são assim...:( https://t.co/XOqoTQxtM2',Negativo
'AMAS OLHA SÓ NÃO BRINCA COMIGO QUE EU ME ILUDO FÁCIL :( https://t.co/7MSIibjiqw',Negativo
'@O0XQUEEN Ô princesinha :( o que houve? /abraça apertadinho',Negativo
'@DeniseDeide mas o PT quando se trata dessas coisas fica no chinelo, saúde ta uma bosta, impostos ta uma bosta, culpa d quem? rs 13 e só aumentaram a faixa de desemprego :(',Negativo
'@gordolusca Felizmente meu nordeste tem futuro. Pena que o resto do Brasil não pensa assim :(',Negativo
'acho que eu nunca estive tao triste e desanimada :(',Negativo
'@kneehilism Que vergonha meninas andaram a dizer estas coisas :(',Negativo
'Eu odeio fígado e hj o almoço é fígado :(',Negativo
'Por favor ajudem :( rush 300 subs: https://t.co/VLrkD9ViIr via @YouTube',Negativo
'Eu entendo muito. :( https://t.co/IKrS5GcmuC',Negativo
'@BiancaFontele12 Prefiro ir, do que dá mais dinheiro pro governo :(',Negativo
'Ser ladrão e compactuar pelo fim do brasil ou ser racista, homofóbico e compactuar pelo fim do brasil tmb? ta difícil escolher em quem votar no segundo turno :(',Negativo
'eu tô passando muito mal :(',Negativo
'@pddd98 Putz :(',Negativo
'@AliceRayzel A falta de leitura é uma coisa preocupante :((',Negativo
'@jao_parana Podia né :(((((',Negativo
'@Beasd09_ afinal sp vou p sobrado :(',Negativo
'que saudede de minha luciana genro :(',Negativo
'@taliriapetrone taliria, protege a gente. minhas amigas tão com medo de sair na rua usando adesivo!!!! :(',Negativo
'Preciso urgente cortar meu cabelo mas todos os salões que eu vou e gosto acabam fechando. :(( Alguém indica algum?',Negativo
'Só queria poder adotar um chimpanzé. Seu nome seria Carlos e ele usaria pisantes avançados :(',Negativo
'@exsadotaku :(((((((((((( DESCULPA O.INCOMODO :(((((((',Negativo
'@98HYUNJlN cagou pra mim :(',Negativo
'@okitsmekelly @aleencari ain :((( nao deixei ngm me ver chorando pq ia dar briga e tava zero forças',Negativo
'@egoistjeon @taehyungpic @jeonfense @BTS_twt ele é o meu amor todo nana :((',Negativo
'@falaferraz1 nem me fale :(',Negativo
'@analiberdad @vanessa_contato @Haddad_Fernando Sim, continuando. Meus questinamentos foram vários. Eu era do  Ele não  e depois percebi o erro :( Bolsonaro é uma ameaça a qualquer criminoso, político corrupto, estuprador, assassino... Se você pesquisar bem, verá que ele tem amigos gays, negros e feministas :)',Negativo
'@dianaSoareso Não posso :(',Negativo
'💭 a Mamãe não gosta mais de mim. :(',Negativo
'A não, acho q é mais um dia sem almoçar :((',Negativo
'Eu queria tanto te conhecer, conversar ctg aff pena que tô sem coragem :(((( — Pq??? Me chama p conversar na DM!! https://t.co/zK1PNv6Wwk',Negativo
'Tive um domingo muito de casal tradicional brasileiro: - almoço no shops - cinema - missa - comer x salada depois da missa Pena que veio a segunda bater na minha porta e eu abri :(',Negativo
'@LernyJerg @barbaridead Eu queroooooo, me recuso a continuar aqui :(',Negativo
'Nem eu :( Juro que me encontro numa cilada qdo debato com essa galera Alguem tem dicas? https://t.co/D3dg597uuj',Negativo
'@_tezcoatl ainda mais com as notícias que eu tô vendo, o cara da capoeira, o outro que matou o gay falando o nome do coiso :( não dá para simplesmente fingir que tá tudo bem',Negativo
'@moutinhott votar nulo é a mesma coisa que deixar a porcentagem do Bonoro maior :(',Negativo
'e depois eu talvez não tenha mais o dinheiro :((',Negativo
'eu te amo e tenho tanto orgulho de você :( https://t.co/5JnDrOL9ir',Negativo
'tenho que retocar meu cabelo mas to sem tempo :(',Negativo
